Order Id,Budget,Cities Name,,Date Of Birth,Description
10119,2500,New Orleans,,3/26/1994,Cocktails
10119,2500,New Orleans,,3/26/1994,Craft Beer
10119,2500,New Orleans,,3/26/1994,Fine Dining
10119,2500,New Orleans,,3/26/1994,Hiking
10119,2500,New Orleans,,3/26/1994,Historic Sites
10119,2500,New Orleans,,3/26/1994,History Museums
10119,2500,New Orleans,,3/26/1994,Parks + Gardens
10119,2500,New Orleans,,3/26/1994,Public + Street Art
10119,2500,New Orleans,,3/26/1994,Spas
10119,2500,New Orleans,,3/26/1994,Wine
10120,1500,Seattle,,10/5/1984,Antiques/Flea Markets
10120,1500,Seattle,,10/5/1984,Comedy Clubs
10120,1500,Seattle,,10/5/1984,Craft Beer
10120,1500,Seattle,,10/5/1984,Fine Dining
10120,1500,Seattle,,10/5/1984,Historic Sites
10120,1500,Seattle,,10/5/1984,History Museums
10120,1500,Seattle,,10/5/1984,Hole-In-The-Wall Restaurants
10120,1500,Seattle,,10/5/1984,Live Music
10120,1500,Seattle,,10/5/1984,Local Boutiques
10120,1500,Seattle,,10/5/1984,Musical Theater
10120,1500,Seattle,,10/5/1984,Plays
10120,1500,Seattle,,10/5/1984,Spas
10120,1500,Seattle,,10/5/1984,Thrift Stores
10120,1500,Seattle,,10/5/1984,Wine
10120,1500,Seattle,,3/31/1985,Antiques/Flea Markets
10120,1500,Seattle,,3/31/1985,Comedy Clubs
10120,1500,Seattle,,3/31/1985,Craft Beer
10120,1500,Seattle,,3/31/1985,Fine Dining
10120,1500,Seattle,,3/31/1985,Historic Sites
10120,1500,Seattle,,3/31/1985,History Museums
10120,1500,Seattle,,3/31/1985,Hole-In-The-Wall Restaurants
10120,1500,Seattle,,3/31/1985,Live Music
10120,1500,Seattle,,3/31/1985,Local Boutiques
10120,1500,Seattle,,3/31/1985,Musical Theater
10120,1500,Seattle,,3/31/1985,Plays
10120,1500,Seattle,,3/31/1985,Spas
10120,1500,Seattle,,3/31/1985,Thrift Stores
10120,1500,Seattle,,3/31/1985,Wine
10121,2000,Burlington,,8/20/1982,Bakeries + Desserts
10121,2000,Burlington,,8/20/1982,Cafes + Coffee Shops
10121,2000,Burlington,,8/20/1982,Food Markets
10121,2000,Burlington,,8/20/1982,Hole-In-The-Wall Restaurants
10121,2000,Burlington,,8/20/1982,Live Music
10121,2000,Burlington,,8/20/1982,Parks + Gardens
10121,2000,Burlington,,3/12/1984,Bakeries + Desserts
10121,2000,Burlington,,3/12/1984,Cafes + Coffee Shops
10121,2000,Burlington,,3/12/1984,Food Markets
10121,2000,Burlington,,3/12/1984,Hole-In-The-Wall Restaurants
10121,2000,Burlington,,3/12/1984,Live Music
10121,2000,Burlington,,3/12/1984,Parks + Gardens
10122,1700,Minneapolis,,5/23/1990,Antiques/Flea Markets
10122,1700,Minneapolis,,5/23/1990,Biking
10122,1700,Minneapolis,,5/23/1990,Cocktails
10122,1700,Minneapolis,,5/23/1990,Comedy Clubs
10122,1700,Minneapolis,,5/23/1990,Fine Dining
10122,1700,Minneapolis,,5/23/1990,Hiking
10122,1700,Minneapolis,,5/23/1990,Hole-In-The-Wall Restaurants
10122,1700,Minneapolis,,5/23/1990,Live Music
10122,1700,Minneapolis,,5/23/1990,Local Boutiques
10122,1700,Minneapolis,,5/23/1990,Parks + Gardens
10122,1700,Minneapolis,,5/23/1990,Thrift Stores
10122,1700,Minneapolis,,5/23/1990,Wine
10122,1700,Minneapolis,,11/5/1990,Antiques/Flea Markets
10122,1700,Minneapolis,,11/5/1990,Biking
10122,1700,Minneapolis,,11/5/1990,Cocktails
10122,1700,Minneapolis,,11/5/1990,Comedy Clubs
10122,1700,Minneapolis,,11/5/1990,Fine Dining
10122,1700,Minneapolis,,11/5/1990,Hiking
10122,1700,Minneapolis,,11/5/1990,Hole-In-The-Wall Restaurants
10122,1700,Minneapolis,,11/5/1990,Live Music
10122,1700,Minneapolis,,11/5/1990,Local Boutiques
10122,1700,Minneapolis,,11/5/1990,Parks + Gardens
10122,1700,Minneapolis,,11/5/1990,Thrift Stores
10122,1700,Minneapolis,,11/5/1990,Wine
10123,1300,Washington,,4/26/1962,Bakeries + Desserts
10123,1300,Washington,,4/26/1962,Biking
10123,1300,Washington,,4/26/1962,Cafes + Coffee Shops
10123,1300,Washington,,4/26/1962,Cocktails
10123,1300,Washington,,4/26/1962,Comedy Clubs
10123,1300,Washington,,4/26/1962,Hiking
10123,1300,Washington,,4/26/1962,Historic Sites
10123,1300,Washington,,4/26/1962,History Museums
10123,1300,Washington,,4/26/1962,Hole-In-The-Wall Restaurants
10123,1300,Washington,,4/26/1962,Live Music
10123,1300,Washington,,4/26/1962,Musical Theater
10123,1300,Washington,,4/26/1962,Parks + Gardens
10123,1300,Washington,,4/26/1962,Plays
10123,1300,Washington,,4/26/1962,Spas
10123,1300,Washington,,4/26/1962,Wine
10123,1300,Washington,,4/3/1964,Bakeries + Desserts
10123,1300,Washington,,4/3/1964,Biking
10123,1300,Washington,,4/3/1964,Cafes + Coffee Shops
10123,1300,Washington,,4/3/1964,Cocktails
10123,1300,Washington,,4/3/1964,Comedy Clubs
10123,1300,Washington,,4/3/1964,Hiking
10123,1300,Washington,,4/3/1964,Historic Sites
10123,1300,Washington,,4/3/1964,History Museums
10123,1300,Washington,,4/3/1964,Hole-In-The-Wall Restaurants
10123,1300,Washington,,4/3/1964,Live Music
10123,1300,Washington,,4/3/1964,Musical Theater
10123,1300,Washington,,4/3/1964,Parks + Gardens
10123,1300,Washington,,4/3/1964,Plays
10123,1300,Washington,,4/3/1964,Spas
10123,1300,Washington,,4/3/1964,Wine
10124,1000,Duluth,,8/25/1989,Antiques/Flea Markets
10124,1000,Duluth,,8/25/1989,Art Galleries
10124,1000,Duluth,,8/25/1989,Art Museums
10124,1000,Duluth,,8/25/1989,Bakeries + Desserts
10124,1000,Duluth,,8/25/1989,Cafes + Coffee Shops
10124,1000,Duluth,,8/25/1989,Cocktails
10124,1000,Duluth,,8/25/1989,Comedy Clubs
10124,1000,Duluth,,8/25/1989,Craft Beer
10124,1000,Duluth,,8/25/1989,Food Markets
10124,1000,Duluth,,8/25/1989,Hiking
10124,1000,Duluth,,8/25/1989,Historic Sites
10124,1000,Duluth,,8/25/1989,History Museums
10124,1000,Duluth,,8/25/1989,Hole-In-The-Wall Restaurants
10124,1000,Duluth,,8/25/1989,Local Boutiques
10124,1000,Duluth,,8/25/1989,Musical Theater
10124,1000,Duluth,,8/25/1989,Parks + Gardens
10124,1000,Duluth,,8/25/1989,Plays
10124,1000,Duluth,,8/25/1989,Public + Street Art
10124,1000,Duluth,,8/25/1989,Thrift Stores
10124,1000,Duluth,,8/25/1989,Wine
10124,1000,Duluth,,3/29/1991,Antiques/Flea Markets
10124,1000,Duluth,,3/29/1991,Art Galleries
10124,1000,Duluth,,3/29/1991,Art Museums
10124,1000,Duluth,,3/29/1991,Bakeries + Desserts
10124,1000,Duluth,,3/29/1991,Cafes + Coffee Shops
10124,1000,Duluth,,3/29/1991,Cocktails
10124,1000,Duluth,,3/29/1991,Comedy Clubs
10124,1000,Duluth,,3/29/1991,Craft Beer
10124,1000,Duluth,,3/29/1991,Food Markets
10124,1000,Duluth,,3/29/1991,Hiking
10124,1000,Duluth,,3/29/1991,Historic Sites
10124,1000,Duluth,,3/29/1991,History Museums
10124,1000,Duluth,,3/29/1991,Hole-In-The-Wall Restaurants
10124,1000,Duluth,,3/29/1991,Local Boutiques
10124,1000,Duluth,,3/29/1991,Musical Theater
10124,1000,Duluth,,3/29/1991,Parks + Gardens
10124,1000,Duluth,,3/29/1991,Plays
10124,1000,Duluth,,3/29/1991,Public + Street Art
10124,1000,Duluth,,3/29/1991,Thrift Stores
10124,1000,Duluth,,3/29/1991,Wine
10125,1300,Boise,,6/16/1987,Antiques/Flea Markets
10125,1300,Boise,,6/16/1987,Art Galleries
10125,1300,Boise,,6/16/1987,Art Museums
10125,1300,Boise,,6/16/1987,Bakeries + Desserts
10125,1300,Boise,,6/16/1987,Bookstores
10125,1300,Boise,,6/16/1987,Cafes + Coffee Shops
10125,1300,Boise,,6/16/1987,Craft Beer
10125,1300,Boise,,6/16/1987,Fine Dining
10125,1300,Boise,,6/16/1987,Food Markets
10125,1300,Boise,,6/16/1987,Historic Sites
10125,1300,Boise,,6/16/1987,History Museums
10125,1300,Boise,,6/16/1987,Hole-In-The-Wall Restaurants
10125,1300,Boise,,6/16/1987,Parks + Gardens
10125,1300,Boise,,6/16/1987,Spas
10125,1300,Boise,,6/16/1987,Thrift Stores
10125,1300,Boise,,12/2/1988,Antiques/Flea Markets
10125,1300,Boise,,12/2/1988,Art Galleries
10125,1300,Boise,,12/2/1988,Art Museums
10125,1300,Boise,,12/2/1988,Bakeries + Desserts
10125,1300,Boise,,12/2/1988,Bookstores
10125,1300,Boise,,12/2/1988,Cafes + Coffee Shops
10125,1300,Boise,,12/2/1988,Craft Beer
10125,1300,Boise,,12/2/1988,Fine Dining
10125,1300,Boise,,12/2/1988,Food Markets
10125,1300,Boise,,12/2/1988,Historic Sites
10125,1300,Boise,,12/2/1988,History Museums
10125,1300,Boise,,12/2/1988,Hole-In-The-Wall Restaurants
10125,1300,Boise,,12/2/1988,Parks + Gardens
10125,1300,Boise,,12/2/1988,Spas
10125,1300,Boise,,12/2/1988,Thrift Stores
10127,2000,Washington,,11/6/1982,Antiques/Flea Markets
10127,2000,Washington,,11/6/1982,Comedy Clubs
10127,2000,Washington,,11/6/1982,Hiking
10127,2000,Washington,,11/6/1982,Historic Sites
10127,2000,Washington,,11/6/1982,History Museums
10127,2000,Washington,,11/6/1982,Live Music
10127,2000,Washington,,11/6/1982,Musical Theater
10127,2000,Washington,,11/6/1982,Parks + Gardens
10127,2000,Washington,,11/6/1982,Plays
10127,2000,Washington,,11/6/1982,Thrift Stores
10127,2000,Washington,,8/31/1983,Antiques/Flea Markets
10127,2000,Washington,,8/31/1983,Comedy Clubs
10127,2000,Washington,,8/31/1983,Hiking
10127,2000,Washington,,8/31/1983,Historic Sites
10127,2000,Washington,,8/31/1983,History Museums
10127,2000,Washington,,8/31/1983,Live Music
10127,2000,Washington,,8/31/1983,Musical Theater
10127,2000,Washington,,8/31/1983,Parks + Gardens
10127,2000,Washington,,8/31/1983,Plays
10127,2000,Washington,,8/31/1983,Thrift Stores
10128,1700,Portland,,12/22/1981,Biking
10128,1700,Portland,,12/22/1981,Craft Beer
10128,1700,Portland,,12/22/1981,Hiking
10128,1700,Portland,,12/22/1981,Hole-In-The-Wall Restaurants
10128,1700,Portland,,12/22/1981,LGBTQIA+ Owned Businesses
10128,1700,Portland,,12/22/1981,Live Music
10128,1700,Portland,,12/22/1981,Parks + Gardens
10128,1700,Portland,,12/22/1981,Wine
10128,1700,Portland,,12/6/1983,Biking
10128,1700,Portland,,12/6/1983,Craft Beer
10128,1700,Portland,,12/6/1983,Hiking
10128,1700,Portland,,12/6/1983,Hole-In-The-Wall Restaurants
10128,1700,Portland,,12/6/1983,LGBTQIA+ Owned Businesses
10128,1700,Portland,,12/6/1983,Live Music
10128,1700,Portland,,12/6/1983,Parks + Gardens
10128,1700,Portland,,12/6/1983,Wine
10129,2550,Burlington,,11/11/1968,Antiques/Flea Markets
10129,2550,Burlington,,11/11/1968,Art Galleries
10129,2550,Burlington,,11/11/1968,Art Museums
10129,2550,Burlington,,11/11/1968,Bakeries + Desserts
10129,2550,Burlington,,11/11/1968,Cafes + Coffee Shops
10129,2550,Burlington,,11/11/1968,Family Activities
10129,2550,Burlington,,11/11/1968,Food Markets
10129,2550,Burlington,,11/11/1968,Historic Sites
10129,2550,Burlington,,11/11/1968,History Museums
10129,2550,Burlington,,11/11/1968,Local Boutiques
10129,2550,Burlington,,11/11/1968,Parks + Gardens
10129,2550,Burlington,,11/11/1968,Thrift Stores
10129,2550,Burlington,,2/18/1993,Antiques/Flea Markets
10129,2550,Burlington,,2/18/1993,Art Galleries
10129,2550,Burlington,,2/18/1993,Art Museums
10129,2550,Burlington,,2/18/1993,Bakeries + Desserts
10129,2550,Burlington,,2/18/1993,Cafes + Coffee Shops
10129,2550,Burlington,,2/18/1993,Family Activities
10129,2550,Burlington,,2/18/1993,Food Markets
10129,2550,Burlington,,2/18/1993,Historic Sites
10129,2550,Burlington,,2/18/1993,History Museums
10129,2550,Burlington,,2/18/1993,Local Boutiques
10129,2550,Burlington,,2/18/1993,Parks + Gardens
10129,2550,Burlington,,2/18/1993,Thrift Stores
10129,2550,Burlington,,2/28/2003,Antiques/Flea Markets
10129,2550,Burlington,,2/28/2003,Art Galleries
10129,2550,Burlington,,2/28/2003,Art Museums
10129,2550,Burlington,,2/28/2003,Bakeries + Desserts
10129,2550,Burlington,,2/28/2003,Cafes + Coffee Shops
10129,2550,Burlington,,2/28/2003,Family Activities
10129,2550,Burlington,,2/28/2003,Food Markets
10129,2550,Burlington,,2/28/2003,Historic Sites
10129,2550,Burlington,,2/28/2003,History Museums
10129,2550,Burlington,,2/28/2003,Local Boutiques
10129,2550,Burlington,,2/28/2003,Parks + Gardens
10129,2550,Burlington,,2/28/2003,Thrift Stores
10130,4000,Chicago,,9/10/1977,Antiques/Flea Markets
10130,4000,Chicago,,9/10/1977,Bakeries + Desserts
10130,4000,Chicago,,9/10/1977,Biking
10130,4000,Chicago,,9/10/1977,Cafes + Coffee Shops
10130,4000,Chicago,,9/10/1977,Cocktails
10130,4000,Chicago,,9/10/1977,Comedy Clubs
10130,4000,Chicago,,9/10/1977,Food Markets
10130,4000,Chicago,,9/10/1977,Hiking
10130,4000,Chicago,,9/10/1977,Hole-In-The-Wall Restaurants
10130,4000,Chicago,,9/10/1977,Live Music
10130,4000,Chicago,,9/10/1977,Musical Theater
10130,4000,Chicago,,9/10/1977,Parks + Gardens
10130,4000,Chicago,,9/10/1977,Plays
10130,4000,Chicago,,9/10/1977,Spas
10130,4000,Chicago,,9/10/1977,Thrift Stores
10130,4000,Chicago,,9/10/1977,Wine
10130,4000,Chicago,,8/4/1981,Antiques/Flea Markets
10130,4000,Chicago,,8/4/1981,Bakeries + Desserts
10130,4000,Chicago,,8/4/1981,Biking
10130,4000,Chicago,,8/4/1981,Cafes + Coffee Shops
10130,4000,Chicago,,8/4/1981,Cocktails
10130,4000,Chicago,,8/4/1981,Comedy Clubs
10130,4000,Chicago,,8/4/1981,Food Markets
10130,4000,Chicago,,8/4/1981,Hiking
10130,4000,Chicago,,8/4/1981,Hole-In-The-Wall Restaurants
10130,4000,Chicago,,8/4/1981,Live Music
10130,4000,Chicago,,8/4/1981,Musical Theater
10130,4000,Chicago,,8/4/1981,Parks + Gardens
10130,4000,Chicago,,8/4/1981,Plays
10130,4000,Chicago,,8/4/1981,Spas
10130,4000,Chicago,,8/4/1981,Thrift Stores
10130,4000,Chicago,,8/4/1981,Wine
10133,3000,Seattle,,3/10/1978,Antiques/Flea Markets
10133,3000,Seattle,,3/10/1978,Art Galleries
10133,3000,Seattle,,3/10/1978,Art Museums
10133,3000,Seattle,,3/10/1978,Bookstores
10133,3000,Seattle,,3/10/1978,Cocktails
10133,3000,Seattle,,3/10/1978,Food Markets
10133,3000,Seattle,,3/10/1978,Historic Sites
10133,3000,Seattle,,3/10/1978,History Museums
10133,3000,Seattle,,3/10/1978,Hole-In-The-Wall Restaurants
10133,3000,Seattle,,3/10/1978,Live Music
10133,3000,Seattle,,3/10/1978,Parks + Gardens
10133,3000,Seattle,,3/10/1978,Spas
10133,3000,Seattle,,3/10/1978,Thrift Stores
10133,3000,Seattle,,3/10/1978,Wine
10133,3000,Seattle,,7/24/1981,Antiques/Flea Markets
10133,3000,Seattle,,7/24/1981,Art Galleries
10133,3000,Seattle,,7/24/1981,Art Museums
10133,3000,Seattle,,7/24/1981,Bookstores
10133,3000,Seattle,,7/24/1981,Cocktails
10133,3000,Seattle,,7/24/1981,Food Markets
10133,3000,Seattle,,7/24/1981,Historic Sites
10133,3000,Seattle,,7/24/1981,History Museums
10133,3000,Seattle,,7/24/1981,Hole-In-The-Wall Restaurants
10133,3000,Seattle,,7/24/1981,Live Music
10133,3000,Seattle,,7/24/1981,Parks + Gardens
10133,3000,Seattle,,7/24/1981,Spas
10133,3000,Seattle,,7/24/1981,Thrift Stores
10133,3000,Seattle,,7/24/1981,Wine
10134,1000,Memphis,,9/5/1954,Antiques/Flea Markets
10134,1000,Memphis,,9/5/1954,Art Galleries
10134,1000,Memphis,,9/5/1954,Art Museums
10134,1000,Memphis,,9/5/1954,Bakeries + Desserts
10134,1000,Memphis,,9/5/1954,Cafes + Coffee Shops
10134,1000,Memphis,,9/5/1954,Fine Dining
10134,1000,Memphis,,9/5/1954,Food Markets
10134,1000,Memphis,,9/5/1954,Hole-In-The-Wall Restaurants
10134,1000,Memphis,,9/5/1954,Local Boutiques
10134,1000,Memphis,,9/5/1954,Musical Theater
10134,1000,Memphis,,9/5/1954,Plays
10134,1000,Memphis,,9/5/1954,Thrift Stores
10134,1000,Memphis,,1/10/1985,Antiques/Flea Markets
10134,1000,Memphis,,1/10/1985,Art Galleries
10134,1000,Memphis,,1/10/1985,Art Museums
10134,1000,Memphis,,1/10/1985,Bakeries + Desserts
10134,1000,Memphis,,1/10/1985,Cafes + Coffee Shops
10134,1000,Memphis,,1/10/1985,Fine Dining
10134,1000,Memphis,,1/10/1985,Food Markets
10134,1000,Memphis,,1/10/1985,Hole-In-The-Wall Restaurants
10134,1000,Memphis,,1/10/1985,Local Boutiques
10134,1000,Memphis,,1/10/1985,Musical Theater
10134,1000,Memphis,,1/10/1985,Plays
10134,1000,Memphis,,1/10/1985,Thrift Stores
10136,1200,Monterey,,9/3/1960,Craft Beer
10136,1200,Monterey,,9/3/1960,Hiking
10136,1200,Monterey,,9/3/1960,Hole-In-The-Wall Restaurants
10136,1200,Monterey,,9/3/1960,Parks + Gardens
10136,1200,Monterey,,9/15/2019,Craft Beer
10136,1200,Monterey,,9/15/2019,Hiking
10136,1200,Monterey,,9/15/2019,Hole-In-The-Wall Restaurants
10136,1200,Monterey,,9/15/2019,Parks + Gardens
10137,1200,Washington,,5/12/1982,Architectural Sites
10137,1200,Washington,,5/12/1982,Art Museums
10137,1200,Washington,,5/12/1982,Bakeries + Desserts
10137,1200,Washington,,5/12/1982,Cafes + Coffee Shops
10137,1200,Washington,,5/12/1982,Cocktails
10137,1200,Washington,,5/12/1982,Comedy Clubs
10137,1200,Washington,,5/12/1982,Craft Beer
10137,1200,Washington,,5/12/1982,Food Markets
10137,1200,Washington,,5/12/1982,Historic Sites
10137,1200,Washington,,5/12/1982,History Museums
10137,1200,Washington,,5/12/1982,Hole-In-The-Wall Restaurants
10137,1200,Washington,,5/12/1982,Live Music
10137,1200,Washington,,5/12/1982,Musical Theater
10137,1200,Washington,,5/12/1982,Parks + Gardens
10137,1200,Washington,,5/12/1982,Plays
10137,1200,Washington,,5/12/1982,Science Museums
10137,1200,Washington,,5/12/1982,Spas
10137,1200,Washington,,5/12/1982,Wine
10137,1200,Washington,,8/30/1982,Architectural Sites
10137,1200,Washington,,8/30/1982,Art Museums
10137,1200,Washington,,8/30/1982,Bakeries + Desserts
10137,1200,Washington,,8/30/1982,Cafes + Coffee Shops
10137,1200,Washington,,8/30/1982,Cocktails
10137,1200,Washington,,8/30/1982,Comedy Clubs
10137,1200,Washington,,8/30/1982,Craft Beer
10137,1200,Washington,,8/30/1982,Food Markets
10137,1200,Washington,,8/30/1982,Historic Sites
10137,1200,Washington,,8/30/1982,History Museums
10137,1200,Washington,,8/30/1982,Hole-In-The-Wall Restaurants
10137,1200,Washington,,8/30/1982,Live Music
10137,1200,Washington,,8/30/1982,Musical Theater
10137,1200,Washington,,8/30/1982,Parks + Gardens
10137,1200,Washington,,8/30/1982,Plays
10137,1200,Washington,,8/30/1982,Science Museums
10137,1200,Washington,,8/30/1982,Spas
10137,1200,Washington,,8/30/1982,Wine
10139,1500,Seattle,,2/8/1966,Biking
10139,1500,Seattle,,2/8/1966,Hiking
10139,1500,Seattle,,2/8/1966,Hole-In-The-Wall Restaurants
10139,1500,Seattle,,2/8/1966,Live Music
10139,1500,Seattle,,2/8/1966,Parks + Gardens
10139,1500,Seattle,,6/29/1966,Biking
10139,1500,Seattle,,6/29/1966,Hiking
10139,1500,Seattle,,6/29/1966,Hole-In-The-Wall Restaurants
10139,1500,Seattle,,6/29/1966,Live Music
10139,1500,Seattle,,6/29/1966,Parks + Gardens
10141,800,Philadelphia,,8/11/1982,Antiques/Flea Markets
10141,800,Philadelphia,,8/11/1982,Architectural Sites
10141,800,Philadelphia,,8/11/1982,Bakeries + Desserts
10141,800,Philadelphia,,8/11/1982,Bookstores
10141,800,Philadelphia,,8/11/1982,Cafes + Coffee Shops
10141,800,Philadelphia,,8/11/1982,Cocktails
10141,800,Philadelphia,,8/11/1982,Comedy Clubs
10141,800,Philadelphia,,8/11/1982,Craft Beer
10141,800,Philadelphia,,8/11/1982,Fine Dining
10141,800,Philadelphia,,8/11/1982,Food Markets
10141,800,Philadelphia,,8/11/1982,Hiking
10141,800,Philadelphia,,8/11/1982,Hole-In-The-Wall Restaurants
10141,800,Philadelphia,,8/11/1982,Live Music
10141,800,Philadelphia,,8/11/1982,Musical Theater
10141,800,Philadelphia,,8/11/1982,Plays
10141,800,Philadelphia,,8/11/1982,Science Museums
10141,800,Philadelphia,,8/11/1982,Spas
10141,800,Philadelphia,,8/11/1982,Thrift Stores
10141,800,Philadelphia,,4/4/1983,Antiques/Flea Markets
10141,800,Philadelphia,,4/4/1983,Architectural Sites
10141,800,Philadelphia,,4/4/1983,Bakeries + Desserts
10141,800,Philadelphia,,4/4/1983,Bookstores
10141,800,Philadelphia,,4/4/1983,Cafes + Coffee Shops
10141,800,Philadelphia,,4/4/1983,Cocktails
10141,800,Philadelphia,,4/4/1983,Comedy Clubs
10141,800,Philadelphia,,4/4/1983,Craft Beer
10141,800,Philadelphia,,4/4/1983,Fine Dining
10141,800,Philadelphia,,4/4/1983,Food Markets
10141,800,Philadelphia,,4/4/1983,Hiking
10141,800,Philadelphia,,4/4/1983,Hole-In-The-Wall Restaurants
10141,800,Philadelphia,,4/4/1983,Live Music
10141,800,Philadelphia,,4/4/1983,Musical Theater
10141,800,Philadelphia,,4/4/1983,Plays
10141,800,Philadelphia,,4/4/1983,Science Museums
10141,800,Philadelphia,,4/4/1983,Spas
10141,800,Philadelphia,,4/4/1983,Thrift Stores
10142,1500,Minneapolis,,8/9/1969,Biking
10142,1500,Minneapolis,,8/9/1969,Comedy Clubs
10142,1500,Minneapolis,,8/9/1969,Fine Dining
10142,1500,Minneapolis,,8/9/1969,Hiking
10142,1500,Minneapolis,,8/9/1969,Parks + Gardens
10142,1500,Minneapolis,,1/19/1971,Biking
10142,1500,Minneapolis,,1/19/1971,Comedy Clubs
10142,1500,Minneapolis,,1/19/1971,Fine Dining
10142,1500,Minneapolis,,1/19/1971,Hiking
10142,1500,Minneapolis,,1/19/1971,Parks + Gardens
10146,1300,Denver,,2/18/1979,Antiques/Flea Markets
10146,1300,Denver,,2/18/1979,Bakeries + Desserts
10146,1300,Denver,,2/18/1979,Biking
10146,1300,Denver,,2/18/1979,Cafes + Coffee Shops
10146,1300,Denver,,2/18/1979,Comedy Clubs
10146,1300,Denver,,2/18/1979,Craft Beer
10146,1300,Denver,,2/18/1979,Hiking
10146,1300,Denver,,2/18/1979,Hole-In-The-Wall Restaurants
10146,1300,Denver,,2/18/1979,LGBTQIA+ Owned Businesses
10146,1300,Denver,,2/18/1979,Live Music
10146,1300,Denver,,2/18/1979,Local Boutiques
10146,1300,Denver,,2/18/1979,Musical Theater
10146,1300,Denver,,2/18/1979,Night Clubs
10146,1300,Denver,,2/18/1979,Parks + Gardens
10146,1300,Denver,,2/18/1979,Plays
10146,1300,Denver,,2/18/1979,Thrift Stores
10146,1300,Denver,,2/18/1979,Wine
10146,1300,Denver,,8/10/1984,Antiques/Flea Markets
10146,1300,Denver,,8/10/1984,Bakeries + Desserts
10146,1300,Denver,,8/10/1984,Biking
10146,1300,Denver,,8/10/1984,Cafes + Coffee Shops
10146,1300,Denver,,8/10/1984,Comedy Clubs
10146,1300,Denver,,8/10/1984,Craft Beer
10146,1300,Denver,,8/10/1984,Hiking
10146,1300,Denver,,8/10/1984,Hole-In-The-Wall Restaurants
10146,1300,Denver,,8/10/1984,LGBTQIA+ Owned Businesses
10146,1300,Denver,,8/10/1984,Live Music
10146,1300,Denver,,8/10/1984,Local Boutiques
10146,1300,Denver,,8/10/1984,Musical Theater
10146,1300,Denver,,8/10/1984,Night Clubs
10146,1300,Denver,,8/10/1984,Parks + Gardens
10146,1300,Denver,,8/10/1984,Plays
10146,1300,Denver,,8/10/1984,Thrift Stores
10146,1300,Denver,,8/10/1984,Wine
10147,1700,Nashville,,8/20/1982,Antiques/Flea Markets
10147,1700,Nashville,,8/20/1982,Architectural Sites
10147,1700,Nashville,,8/20/1982,Art Galleries
10147,1700,Nashville,,8/20/1982,Art Museums
10147,1700,Nashville,,8/20/1982,Bakeries + Desserts
10147,1700,Nashville,,8/20/1982,Biking
10147,1700,Nashville,,8/20/1982,Cafes + Coffee Shops
10147,1700,Nashville,,8/20/1982,Cocktails
10147,1700,Nashville,,8/20/1982,Craft Beer
10147,1700,Nashville,,8/20/1982,Hiking
10147,1700,Nashville,,8/20/1982,Historic Sites
10147,1700,Nashville,,8/20/1982,History Museums
10147,1700,Nashville,,8/20/1982,Hole-In-The-Wall Restaurants
10147,1700,Nashville,,8/20/1982,Live Music
10147,1700,Nashville,,8/20/1982,Local Boutiques
10147,1700,Nashville,,8/20/1982,Parks + Gardens
10147,1700,Nashville,,8/20/1982,Public + Street Art
10147,1700,Nashville,,8/20/1982,Science Museums
10147,1700,Nashville,,8/20/1982,Thrift Stores
10147,1700,Nashville,,8/20/1982,Wine
10147,1700,Nashville,,2/20/1986,Antiques/Flea Markets
10147,1700,Nashville,,2/20/1986,Architectural Sites
10147,1700,Nashville,,2/20/1986,Art Galleries
10147,1700,Nashville,,2/20/1986,Art Museums
10147,1700,Nashville,,2/20/1986,Bakeries + Desserts
10147,1700,Nashville,,2/20/1986,Biking
10147,1700,Nashville,,2/20/1986,Cafes + Coffee Shops
10147,1700,Nashville,,2/20/1986,Cocktails
10147,1700,Nashville,,2/20/1986,Craft Beer
10147,1700,Nashville,,2/20/1986,Hiking
10147,1700,Nashville,,2/20/1986,Historic Sites
10147,1700,Nashville,,2/20/1986,History Museums
10147,1700,Nashville,,2/20/1986,Hole-In-The-Wall Restaurants
10147,1700,Nashville,,2/20/1986,Live Music
10147,1700,Nashville,,2/20/1986,Local Boutiques
10147,1700,Nashville,,2/20/1986,Parks + Gardens
10147,1700,Nashville,,2/20/1986,Public + Street Art
10147,1700,Nashville,,2/20/1986,Science Museums
10147,1700,Nashville,,2/20/1986,Thrift Stores
10147,1700,Nashville,,2/20/1986,Wine
10148,1000,Charleston,,1/22/1990,Art Galleries
10148,1000,Charleston,,1/22/1990,Art Museums
10148,1000,Charleston,,1/22/1990,Craft Beer
10148,1000,Charleston,,1/22/1990,Hole-In-The-Wall Restaurants
10148,1000,Charleston,,1/22/1990,Live Music
10148,1000,Charleston,,1/22/1990,Spas
10148,1000,Charleston,,9/19/1990,Art Galleries
10148,1000,Charleston,,9/19/1990,Art Museums
10148,1000,Charleston,,9/19/1990,Craft Beer
10148,1000,Charleston,,9/19/1990,Hole-In-The-Wall Restaurants
10148,1000,Charleston,,9/19/1990,Live Music
10148,1000,Charleston,,9/19/1990,Spas
10152,2000,Boston,,5/9/1958,Antiques/Flea Markets
10152,2000,Boston,,5/9/1958,Bakeries + Desserts
10152,2000,Boston,,5/9/1958,Bookstores
10152,2000,Boston,,5/9/1958,Cafes + Coffee Shops
10152,2000,Boston,,5/9/1958,Food Markets
